interviewMode,weights,PRE_VotePresident,approvalOfPresidentCovidResponse,PRE_RaceOutcomePrediction,PRE_ThermoBiden,PRE_ThermoTrump,PRE_ThermoHarris,PRE_ThermoPence,PRE_ThermoObama,PRE_ThermoDemParty,PRE_ThermoRepParty,PRE_ParentNativeStatus,PRE_YearsAtAddress,Sex,PRE_SummaryVoteDutyChoice,PRE_PartyID,PRE_ScaleSpendingServices,PRE_CountryDirection,PRE_GovTrust,PRE_EconomyView,PRE_AbortionRightsSC,Age,EducationLevel,WorkStatus,Income,Race,StateRegistration,HouseholdChildren,PRE_PartyMoreHouseMembers,PRE_FederalSpendingKnowledge,PRE_VoteAccuracy,PRE_SurveySeriousness,PRE_ScaleDefenseSpending,PRE_ScaleMedInsurance,PRE_CorruptionView,PRE_ScaleGovAssistanceBlacks,PRE_ScaleJobIncome,POST_Voted2020,POST_VotePresident,POST_VoteAccuracy,POST_ThermoHarris,POST_ThermoPence,POST_ThermoBiden,POST_ThermoTrump,POST_ProblemMention,mentionFox,mentionABC,mentionCNN
3,1.09,5,4,1,45,0,25,30,20,0,15,1,1.0,1,7,5,3,2,4,4,3,26.0,6,1,9,1,11,0,1,1,4,5,6,7,1,4,7,2,2,1,0,99,0,90,83,1,0,1
3,0.81,2,1,2,0,100,0,100,0,0,70,2,10.0,1,1,7,3,4,4,1,1,80.0,6,1,18,1,12,0,1,1,3,5,6,7,3,6,6,2,2,3,0,100,0,100,78,1,0,0
3,0.94,1,4,1,95,0,95,10,95,95,25,1,2.0,2,1,1,6,3,4,3,2,32.0,7,1,21,1,6,0,1,0,5,5,3,2,1,1,2,2,1,1,100,0,85,0,82,0,0,1
3,6.63,2,1,2,85,85,50,50,60,70,70,3,21.0,1,6,2,6,3,1,3,2,78.8,1,1,22,3,48,0,2,0,5,5,5,5,1,5,5,1,2,1,50,70,50,100,32,0,0,0
3,0.61,1,4,2,85,0,85,0,85,70,0,1,2.0,2,4,1,3,1,3,5,2,80.0,6,2,8,1,41,2,2,1,1,4,4,4,1,2,3,2,2,3,33,53,47,51,83,0,0,1
3,0.13,1,4,1,85,9,60,50,100,85,50,1,1.0,2,1,2,5,1,5,3,2,31.0,7,1,1,6,37,0,2,1,2,2,5,3,1,2,2,2,1,1,85,15,100,0,32,0,0,0
3,1.17,2,1,1,0,85,0,85,30,15,85,1,7.0,1,1,7,3,4,3,3,2,37.0,6,1,20,3,36,1,1,1,2,5,4,5,1,5,6,2,2,4,0,100,0,100,83,1,0,0
3,6.62,1,4,1,30,15,70,15,85,70,30,1,16.0,1,4,1,6,2,3,4,3,26.0,2,2,22,2,12,0,1,1,3,4,4,5,3,1,2,2,1,2,100,60,100,50,83,0,0,1
3,2.04,2,1,2,0,100,0,0,0,0,0,1,0.0,1,4,1,4,1,5,3,2,20.0,2,2,3,1,21,1,2,0,5,3,7,4,3,3,4,0,2,5,0,0,55,55,83,0,0,0
3,1.08,2,1,1,30,70,0,85,15,30,100,1,40.0,2,1,7,3,3,3,3,1,72.0,5,2,22,1,11,0,1,0,2,5,4,4,3,5,4,2,2,3,30,85,30,85,81,1,1,0
3,0.61,2,1,2,15,100,0,100,15,15,100,1,40.0,1,1,7,3,4,4,3,3,65.0,6,2,11,1,6,0,1,1,4,5,4,7,3,2,6,2,2,4,15,100,15,85,82,0,0,0
3,0.33,2,2,1,50,85,40,85,50,40,85,1,0.0,2,6,5,4,3,3,3,3,47.0,3,1,14,1,48,0,1,0,3,5,7,7,3,7,4,2,2,2,0,85,50,50,49,1,0,1
3,1.77,1,3,1,70,26,64,35,82,70,38,2,13.0,2,6,1,5,4,3,4,1,18.0,2,2,1,3,22,0,1,1,4,3,7,7,3,3,7,0,1,2,70,80,80,65,83,0,0,0
3,0.56,4,1,2,0,50,60,60,50,50,50,1,0.0,2,6,3,4,2,4,3,1,27.0,1,2,2,1,41,2,1,1,3,5,4,1,1,1,1,2,3,3,50,50,50,0,83,1,1,0
3,0.45,2,1,2,50,70,50,70,40,60,70,1,2.0,2,1,7,5,3,4,4,2,48.0,5,1,9,1,12,0,2,1,4,5,5,4,1,3,5,2,1,2,85,50,85,15,83,0,0,1
3,0.7,2,2,1,65,70,50,60,55,45,45,1,40.0,1,5,2,5,3,4,2,3,74.0,2,2,9,1,39,0,1,1,3,5,5,4,3,5,4,2,2,2,13,63,38,52,83,0,1,1
3,0.36,2,1,1,50,85,0,85,0,0,70,1,30.0,2,4,7,4,2,4,2,1,69.0,3,1,16,1,48,0,1,0,3,5,7,5,3,5,4,2,2,2,0,100,40,85,24,0,0,1
3,0.16,1,4,1,85,40,85,60,85,70,70,1,4.0,1,6,3,5,3,1,3,1,52.0,2,2,1,1,18,0,1,1,4,5,6,3,1,3,5,2,1,2,70,70,70,60,47,0,0,0
3,0.75,2,1,2,0,100,0,100,0,0,70,1,4.0,2,1,7,2,1,3,2,1,63.0,5,1,18,1,30,0,1,0,2,5,6,7,1,7,6,2,2,3,10,80,10,74,83,1,0,0
3,0.89,4,4,1,10,5,15,5,15,10,10,1,30.0,1,4,6,7,1,4,3,3,58.0,6,1,6,1,42,0,1,1,3,5,2,1,1,3,1,2,1,1,50,0,40,0,24,0,0,0
3,1.1,2,2,1,50,70,30,85,50,15,70,1,21.0,1,6,5,4,3,3,3,1,55.0,3,1,21,1,34,0,2,0,3,5,5,6,3,4,5,2,2,3,30,100,60,100,83,0,0,0
3,0.83,1,4,2,70,0,70,0,85,60,0,1,40.0,2,6,2,5,3,4,5,2,80.0,2,2,5,1,42,0,1,0,4,5,1,1,1,2,3,2,1,1,90,0,100,0,32,0,1,1
3,0.61,1,4,1,60,40,60,50,85,60,60,1,4.0,2,6,2,5,3,3,2,3,46.0,6,1,21,1,36,2,2,0,3,4,5,4,1,4,5,2,1,1,90,30,100,0,47,0,0,1
3,0.52,2,2,1,0,70,0,85,0,30,60,2,0.0,2,1,7,4,3,4,2,2,77.0,6,2,8,5,12,0,1,0,3,5,5,4,2,7,7,2,2,4,0,100,0,85,81,0,1,0
3,1.01,1,1,1,100,0,100,0,100,100,0,2,2.0,1,4,3,7,3,3,4,1,53.4,6,1,15,3,53,2,1,0,1,1,3,5,1,5,5,2,2,3,0,75,0,50,49,0,0,1
3,0.41,2,2,2,0,100,0,85,0,0,85,1,0.0,2,7,7,4,2,4,3,2,56.0,2,2,3,1,1,0,2,0,3,4,7,5,1,6,6,2,2,4,0,100,0,100,48,1,0,0
3,0.63,1,4,1,70,0,70,0,90,70,0,1,13.0,2,1,2,7,1,4,4,2,42.0,6,1,13,6,34,0,1,1,4,5,2,1,1,1,2,2,1,2,65,0,65,0,49,0,0,0
3,0.24,2,1,2,50,100,50,100,0,0,100,1,40.0,1,4,7,3,5,2,1,3,63.0,2,1,1,1,47,0,2,0,5,5,6,5,2,4,5,2,2,3,0,100,50,100,49,0,0,0
3,1.59,2,2,1,15,95,0,60,30,0,85,1,12.0,1,6,7,1,4,3,2,1,24.0,5,1,13,1,47,0,2,1,3,5,5,7,2,7,7,2,2,2,0,85,15,85,47,1,0,0
3,0.59,2,1,1,0,100,50,60,0,0,100,2,6.0,2,7,7,5,4,3,3,3,42.0,4,2,9,1,45,3,2,0,3,5,3,7,3,6,7,2,2,3,0,85,0,100,32,0,0,0
3,1.16,1,4,2,100,0,100,15,100,85,30,1,4.0,2,1,1,6,1,2,4,2,67.0,6,2,22,1,17,0,1,1,4,5,4,3,1,3,4,2,1,1,100,15,100,0,82,0,0,1
3,0.85,1,4,1,90,0,70,40,96,70,20,1,24.0,2,1,2,6,1,4,2,2,78.0,6,2,20,1,36,0,1,1,5,5,5,7,1,6,6,2,1,1,85,15,100,0,81,1,1,1
3,0.79,1,4,1,100,0,100,0,100,100,0,1,16.0,1,2,1,7,1,4,4,2,65.0,7,2,17,1,25,0,1,1,4,5,3,1,1,1,1,2,1,2,100,0,100,0,32,0,1,1
3,1.07,1,4,1,55,10,50,10,70,30,20,1,10.0,1,1,3,4,3,4,4,2,25.0,6,2,13,1,39,0,1,0,4,5,2,3,1,4,5,2,1,1,50,10,75,5,81,0,0,1
3,2.58,1,4,1,85,0,85,0,100,70,10,1,20.0,2,2,1,5,4,3,4,2,24.0,6,1,22,1,51,1,1,1,3,5,2,2,1,2,4,2,1,1,90,0,85,0,83,0,0,1
3,0.73,2,3,1,15,65,15,50,15,0,100,1,13.0,2,6,7,3,1,4,2,1,40.0,7,1,18,1,12,1,2,0,3,4,2,5,1,7,4,2,2,4,0,90,0,90,49,0,0,0
3,0.85,1,4,1,70,0,70,15,15,30,30,1,5.0,1,7,6,3,1,3,4,2,60.0,6,1,10,3,48,0,1,0,3,5,6,4,1,5,5,2,1,2,50,30,60,0,82,0,1,0
3,0.78,2,2,1,25,90,30,90,20,10,70,1,6.0,2,6,7,2,3,3,2,1,48.0,6,1,17,1,46,2,2,0,3,5,7,5,1,4,6,1,2,2,25,85,40,75,50,1,1,0
3,1.98,2,4,1,100,0,60,0,100,85,0,1,4.0,2,1,1,5,3,5,3,3,32.0,2,1,5,2,1,4,2,0,5,5,4,1,1,4,1,2,1,2,100,0,100,0,83,0,0,1
3,0.11,2,4,1,40,70,50,85,50,15,85,1,26.0,2,7,6,3,4,2,4,3,49.0,6,2,1,1,12,0,2,1,4,5,5,2,3,3,7,2,2,3,15,100,15,85,83,0,0,0
3,0.15,1,4,1,100,0,100,30,100,85,30,1,8.0,1,7,1,3,1,2,2,2,71.0,3,2,5,1,4,0,1,0,4,5,4,3,1,4,4,2,1,2,100,15,100,0,82,0,0,1
3,1.01,1,1,1,70,30,50,50,60,50,60,1,25.0,1,7,2,5,3,3,4,3,72.0,3,1,15,1,24,2,1,0,4,5,5,4,3,4,1,2,2,3,23,58,38,49,83,0,1,1
3,0.96,1,4,1,80,16,70,40,88,74,33,1,6.0,2,1,1,4,3,4,5,3,80.0,3,1,5,6,45,0,2,0,2,4,3,4,2,5,5,2,2,4,61,56,60,60,83,0,1,1
3,1.1,2,2,1,15,30,50,70,30,0,60,1,20.0,2,1,7,4,2,3,3,1,60.8,6,2,3,1,49,2,2,1,4,5,4,6,3,4,5,2,2,2,40,70,15,40,81,0,0,0
3,0.1,1,4,2,85,0,70,0,85,85,0,1,20.0,2,7,3,7,1,4,2,2,70.0,3,2,3,1,6,0,2,1,4,5,5,6,1,3,4,2,1,1,85,0,85,0,81,0,0,0
3,0.48,1,4,2,40,0,47,37,50,55,55,1,3.0,1,5,5,3,1,4,3,2,33.0,6,1,10,1,45,0,1,1,1,5,2,2,1,6,5,2,1,1,50,50,40,10,81,0,0,0
3,5.91,1,4,1,100,0,50,50,100,50,50,1,2.0,2,2,4,4,1,4,4,2,34.0,2,1,6,3,25,1,2,0,2,5,4,2,1,4,1,1,2,3,75,0,10,0,32,0,1,0
3,3.44,1,4,2,85,0,90,10,100,75,0,1,40.0,2,1,1,4,3,3,3,2,80.0,2,2,6,2,29,0,1,0,3,4,4,3,1,1,3,2,1,2,100,0,100,0,82,0,0,1
3,0.58,1,4,2,77,3,82,20,80,88,16,1,0.0,2,1,1,6,5,4,5,3,54.0,3,2,2,5,26,0,2,0,1,5,7,3,1,3,4,2,1,2,54,49,54,40,83,0,1,0
3,0.88,2,1,1,0,100,0,85,0,0,60,1,25.0,2,1,7,2,4,3,2,1,53.0,3,2,17,1,26,0,1,0,4,5,5,7,3,7,7,2,2,4,0,100,0,100,78,1,0,0
3,0.95,1,4,1,70,0,65,0,80,55,15,3,8.0,2,1,4,6,2,4,4,3,59.0,3,2,8,3,6,0,2,0,4,5,3,3,1,4,4,2,1,2,65,15,85,0,81,0,1,0
3,6.17,2,2,2,15,85,0,50,50,50,50,1,14.0,1,2,4,5,2,3,4,3,38.0,2,1,18,1,42,2,1,0,2,5,5,5,3,7,6,2,2,4,0,80,0,100,83,1,0,0
3,0.59,1,4,1,70,15,70,20,100,55,45,2,0.0,1,1,2,4,3,4,4,2,27.0,7,1,14,4,13,0,1,1,2,5,3,3,2,3,3,2,1,2,76,34,85,10,32,1,0,1
3,0.86,2,1,2,15,90,0,85,20,0,85,1,8.0,2,7,7,2,4,3,2,1,51.0,7,1,10,1,19,0,1,1,2,5,6,4,2,3,6,2,2,4,0,85,30,70,82,1,0,0
3,0.78,5,3,1,20,0,0,50,70,50,50,2,10.0,1,2,4,4,1,5,4,2,53.0,6,1,6,1,31,0,1,0,3,3,4,7,1,4,5,1,2,3,27,58,30,49,83,0,0,0
3,0.54,1,4,1,60,0,70,15,85,70,15,1,3.0,1,1,3,5,2,3,5,2,31.0,7,1,17,1,39,0,1,0,3,5,3,3,1,2,4,2,1,1,70,30,70,0,83,0,0,0
3,1.11,2,2,1,40,85,40,70,50,40,70,1,2.0,1,7,6,4,3,3,3,3,31.0,6,1,9,1,45,0,2,0,3,5,4,4,3,4,4,2,2,1,100,100,50,100,81,0,0,0
3,0.95,2,2,1,0,85,0,100,0,0,85,3,14.0,1,1,7,2,1,4,1,1,75.0,6,2,17,1,47,0,1,1,1,5,6,7,3,7,7,2,2,5,0,100,0,100,83,1,0,0
3,0.23,1,4,2,100,0,100,0,100,85,15,1,40.0,1,1,3,4,2,4,4,2,72.0,3,2,10,1,39,0,1,0,5,5,5,3,1,3,4,2,1,1,100,0,100,0,82,0,0,0
3,1.24,1,4,2,70,0,80,0,100,70,30,1,3.0,2,1,1,5,1,3,5,2,34.0,6,1,17,6,41,0,1,1,4,5,1,1,1,1,1,2,1,1,10,0,85,0,32,0,0,1
3,0.84,1,4,1,70,0,50,15,85,40,15,1,5.0,2,1,4,5,1,3,3,2,40.0,7,1,22,2,35,3,1,1,5,5,5,3,1,3,4,1,2,2,43,71,47,44,83,0,0,1
3,0.82,2,1,2,15,100,0,100,0,15,100,1,16.0,1,1,7,4,5,2,1,3,64.0,5,1,20,1,48,0,2,0,3,5,7,6,2,6,4,2,2,2,0,100,0,100,83,1,0,0
3,2.83,3,2,1,30,60,60,60,60,60,60,3,0.0,2,6,4,5,3,3,3,3,21.0,3,2,8,1,20,0,2,0,3,5,4,4,3,4,4,0,2,1,0,60,30,60,83,0,0,1
3,0.25,2,1,1,15,70,50,50,40,15,70,1,7.0,1,4,6,3,3,3,2,3,55.4,4,1,3,1,38,2,2,0,3,4,5,2,1,6,3,2,2,3,50,70,30,85,83,0,0,1
3,0.24,1,4,2,80,0,50,0,100,65,70,1,5.0,1,1,1,5,4,4,2,2,53.0,3,1,15,2,13,0,2,1,3,5,5,4,1,4,2,2,1,1,88,15,90,0,83,1,1,1
3,0.68,1,3,1,70,15,65,45,70,65,15,3,20.0,1,5,4,4,3,4,3,2,61.0,1,2,6,3,6,2,2,1,3,4,4,2,3,4,3,2,1,4,85,50,85,30,82,0,0,0
3,0.67,2,1,2,0,100,0,100,0,0,100,1,40.0,2,1,7,4,5,1,3,1,80.0,2,2,7,1,29,0,1,0,3,5,7,5,2,5,5,2,2,3,0,100,0,100,83,0,0,0
3,1.18,1,4,1,70,15,70,15,85,70,0,1,20.0,2,1,3,5,1,4,5,3,65.0,6,1,22,2,17,0,1,1,3,5,3,7,1,2,1,2,1,2,100,15,70,15,49,0,0,1
3,0.83,1,3,1,60,15,60,15,100,60,30,1,0.0,2,7,2,5,2,4,5,2,25.0,3,1,17,1,35,0,2,0,3,5,4,1,1,1,1,2,2,3,23,67,30,55,83,0,0,0
3,0.35,1,4,1,85,0,85,0,85,60,0,1,1.0,2,1,3,6,3,4,4,2,64.0,7,1,16,1,37,0,1,0,4,5,2,1,1,2,3,2,1,2,100,15,100,15,82,0,0,0
3,0.36,1,4,1,85,0,85,50,100,50,50,1,27.0,2,1,6,4,2,4,3,3,68.4,3,1,13,1,39,0,2,1,4,5,6,6,1,7,4,2,1,3,100,50,85,0,82,0,1,0
3,0.29,1,4,1,40,0,70,50,100,40,30,2,30.0,2,1,6,6,1,4,3,2,70.0,3,2,11,1,9,0,2,1,2,5,3,2,1,5,3,2,1,1,70,60,70,0,83,0,0,0
3,1.1,2,1,2,0,85,0,100,40,0,85,1,18.0,2,2,7,4,1,3,3,1,58.0,6,1,21,1,6,3,1,1,3,5,7,7,2,2,3,2,2,3,0,100,30,85,49,1,0,0
3,0.36,1,4,2,85,0,85,0,100,85,0,1,40.0,2,1,1,4,1,4,3,2,67.0,4,2,9,1,36,0,1,0,2,5,4,1,1,3,4,2,1,2,100,0,100,0,82,0,1,1
3,0.83,2,1,2,10,100,0,60,0,0,70,1,3.0,1,1,7,4,4,4,2,1,58.0,3,2,18,1,35,0,1,1,1,5,6,5,2,6,6,2,2,3,23,67,30,55,83,1,0,0
2,0.4,1,4,2,85,0,100,0,100,85,15,1,2.0,2,1,1,7,2,4,5,2,65.0,7,1,14,1,9,0,1,0,1,5,1,1,1,1,1,2,1,2,100,0,100,0,81,0,0,1
3,0.4,2,1,2,15,100,15,70,15,0,85,1,0.0,2,7,7,4,3,3,4,2,76.0,2,2,5,1,45,0,1,0,3,5,7,6,3,6,7,2,2,3,10,80,20,82,83,0,0,1
3,0.97,3,3,1,10,65,10,70,30,10,65,1,1.0,2,7,5,1,3,5,2,1,32.0,6,1,19,1,34,2,1,1,3,5,3,7,3,7,7,2,2,4,5,85,15,70,83,0,0,0
3,1.69,2,1,2,0,100,0,100,0,0,100,1,3.0,2,1,7,4,4,2,3,1,45.0,4,1,18,1,27,0,2,0,1,5,6,4,1,4,5,2,2,4,0,100,0,100,78,1,1,1
3,2.49,2,1,2,40,70,50,50,30,50,50,1,4.0,2,2,4,4,3,5,3,3,52.0,4,1,22,1,45,0,2,1,2,4,4,4,2,4,4,2,2,5,60,70,15,100,83,0,0,0
3,1.26,2,1,2,0,100,0,50,0,45,65,1,1.0,2,4,6,4,3,3,3,3,34.0,2,2,1,5,26,0,2,0,3,2,4,4,3,4,4,0,2,3,60,50,0,100,32,1,0,1
3,0.75,2,2,2,30,70,30,60,50,50,50,1,0.0,1,5,2,4,2,4,3,3,21.0,2,2,15,1,36,0,1,0,3,3,5,3,1,4,4,2,2,3,23,65,30,66,47,0,0,0
3,0.13,2,3,1,10,85,10,90,5,5,75,1,4.0,1,7,6,5,3,5,2,1,59.0,6,1,1,1,28,0,1,0,3,4,6,6,3,5,6,2,2,4,0,100,30,60,81,1,0,0
3,0.16,2,3,1,3,10,6,10,9,0,10,1,9.0,2,7,7,4,4,3,5,3,57.0,3,2,4,1,39,1,2,0,4,5,1,7,3,4,2,2,2,2,50,50,30,100,83,1,0,1
3,1.73,1,1,1,70,40,50,50,100,100,40,3,10.0,2,1,1,4,2,2,4,2,80.0,1,2,7,1,9,1,2,1,3,5,7,1,1,7,3,2,2,4,60,85,50,90,32,0,1,0
3,0.47,1,4,2,100,0,100,30,100,85,70,3,6.0,2,1,4,7,1,3,4,2,68.0,7,1,8,2,12,0,2,1,5,5,1,4,1,1,1,2,1,2,100,0,100,0,82,0,0,0
3,4.26,2,1,2,0,100,0,100,0,0,100,1,40.0,1,1,7,3,4,3,1,1,76.0,2,2,13,1,42,0,2,1,1,5,7,7,1,1,1,2,2,4,0,100,0,100,47,1,0,0
3,0.73,1,1,1,15,85,50,100,40,30,85,1,30.0,1,7,7,5,4,4,3,1,80.0,3,2,11,1,25,0,1,0,5,4,6,4,2,4,4,2,2,3,27,61,35,52,83,1,0,0
3,0.53,1,4,1,75,0,55,1,85,40,1,1,27.0,1,2,3,5,2,5,5,2,62.0,8,2,17,1,41,0,1,1,5,5,3,1,1,2,3,2,1,1,70,1,65,0,82,0,0,1
3,0.32,1,4,2,85,0,85,16,100,85,0,1,40.0,2,1,3,6,1,4,4,2,75.0,8,2,14,1,20,0,1,0,4,5,4,2,1,2,2,2,1,1,85,15,100,0,48,0,1,0
3,3.24,2,2,2,15,50,50,50,40,50,50,1,0.0,2,7,6,4,2,4,3,3,26.0,2,1,13,1,39,0,2,1,4,5,4,4,2,4,4,2,2,2,70,50,50,60,82,0,0,0
3,0.64,2,1,2,15,100,0,100,15,0,100,1,3.0,1,1,7,1,5,3,1,1,62.0,3,2,10,1,39,0,1,1,4,5,4,5,2,5,6,2,2,2,15,90,25,85,82,1,0,1
3,0.87,1,4,1,60,0,85,0,85,60,30,1,4.0,1,4,3,6,2,4,3,2,36.0,3,1,19,1,53,0,2,0,3,4,2,1,1,1,2,2,1,2,85,0,80,0,83,0,0,1
3,1.41,2,1,2,0,100,0,100,0,0,100,1,16.0,2,1,7,2,5,4,1,3,40.0,2,1,11,1,16,2,1,0,3,5,7,7,2,7,7,2,2,3,0,100,0,100,47,1,0,0
3,3.89,1,4,1,60,15,65,32,100,70,60,1,3.0,2,6,4,4,3,3,4,2,42.0,2,2,18,1,45,1,2,0,4,5,5,7,1,4,4,2,1,2,70,0,100,0,32,0,0,0
3,0.82,2,1,1,0,100,15,100,30,0,85,1,5.0,1,1,7,1,3,3,2,1,52.0,7,1,21,1,22,1,1,0,1,5,7,7,3,7,7,2,2,4,3,100,9,97,47,1,0,0
3,0.28,1,4,1,100,0,70,15,100,70,0,1,10.0,2,6,1,6,1,3,3,2,63.0,3,2,14,1,29,0,2,0,3,5,5,2,1,5,2,2,1,2,85,0,100,0,82,0,1,0
3,0.67,2,4,1,25,75,10,70,10,10,85,3,1.0,1,5,6,3,2,5,2,1,40.0,8,1,19,1,24,4,1,0,3,4,6,7,3,4,7,2,2,4,5,75,20,90,83,1,0,0
3,0.11,2,1,2,30,100,0,100,0,0,85,1,31.0,1,7,5,4,4,2,2,1,69.0,3,2,4,1,17,0,1,0,1,5,5,5,2,6,7,2,2,5,0,100,15,100,83,1,0,0
2,0.67,1,4,1,65,15,70,5,85,75,75,1,4.0,1,2,5,5,2,4,3,2,29.0,3,1,7,2,38,0,2,1,3,5,3,2,1,2,3,2,2,3,32,62,38,54,48,0,0,0
3,0.17,2,1,2,0,85,15,50,0,0,70,1,15.0,2,7,5,3,2,4,3,1,68.0,4,2,4,1,47,0,1,0,1,5,7,1,1,6,4,2,2,5,50,70,0,100,82,0,1,0
3,0.95,2,4,1,40,40,40,40,40,40,40,1,9.8,1,6,4,4,3,4,3,3,59.6,4,1,8,1,30,0,1,0,3,4,4,4,3,3,4,1,2,2,56,45,54,33,83,0,0,0
3,0.65,2,1,1,0,100,0,100,15,0,85,3,7.0,1,1,7,4,3,4,2,3,72.0,6,2,8,1,39,0,1,1,2,5,6,6,2,3,5,2,2,4,0,100,0,85,83,1,0,0
3,1.31,2,1,1,0,94,0,85,0,0,85,1,6.0,2,1,7,4,4,3,2,1,40.0,3,2,20,1,23,2,1,0,1,5,6,6,3,6,7,2,2,3,6,89,0,87,83,1,0,0
3,0.6,1,4,1,50,40,60,30,50,60,50,1,25.0,2,1,6,4,1,4,2,1,69.0,3,2,11,1,21,0,2,1,4,5,7,6,3,4,5,2,1,1,60,40,60,15,82,0,1,0
3,0.52,1,4,1,85,0,70,0,100,70,0,1,8.0,2,1,1,4,3,4,4,2,62.0,6,1,15,1,37,0,1,1,4,5,2,3,1,4,4,2,1,2,70,0,70,0,48,0,1,0
3,0.26,1,4,1,100,0,85,0,100,85,15,1,9.0,1,1,3,5,1,3,5,2,56.0,6,1,15,1,34,0,1,0,3,5,5,3,1,3,4,2,1,2,100,15,100,0,48,0,0,1
3,0.34,2,4,1,15,40,50,70,30,40,40,1,23.0,2,1,5,5,2,4,3,2,70.0,7,2,16,5,48,0,1,0,3,3,7,5,1,4,4,2,2,2,50,85,40,70,82,0,1,1
3,1.87,1,4,1,60,50,70,50,85,60,50,3,12.0,2,7,2,4,4,4,4,2,46.0,6,1,19,4,41,2,1,1,4,5,4,1,3,4,2,2,1,2,85,50,65,45,83,0,0,0
3,0.6,1,4,1,85,0,85,0,100,85,0,1,13.0,1,1,1,6,1,3,4,2,63.0,7,1,22,1,1,0,1,1,4,5,4,1,1,3,2,2,1,1,85,15,60,0,48,0,0,1
3,0.69,2,1,1,5,75,10,50,50,30,95,1,3.0,2,4,7,7,3,2,2,2,33.0,6,1,17,1,36,0,2,0,4,5,5,4,3,3,6,2,2,1,60,25,60,49,82,0,0,1
3,0.84,5,4,1,30,0,50,0,100,85,15,1,1.0,1,7,4,7,1,5,5,1,30.0,4,1,10,2,12,2,2,1,1,5,3,1,1,1,1,2,1,5,100,0,100,0,32,1,1,1
3,0.27,1,4,2,80,0,80,0,100,70,0,1,6.0,2,1,1,6,3,4,4,2,36.0,8,1,16,1,39,0,1,1,4,5,3,2,1,1,1,2,1,1,90,0,90,0,83,0,0,1
3,0.25,1,4,1,50,0,30,10,60,30,0,1,10.0,1,2,3,4,1,5,4,3,48.0,8,1,8,1,26,0,1,1,3,4,2,4,1,7,7,2,1,2,30,10,30,0,82,0,0,1
3,1.04,2,2,1,30,100,50,50,50,30,50,1,2.0,1,1,7,5,2,3,3,3,31.0,3,1,20,3,48,1,2,0,3,5,5,4,3,7,7,2,2,5,50,50,0,85,83,0,0,0
3,0.09,2,1,1,15,90,30,100,30,0,70,1,37.0,1,1,7,3,3,3,2,1,65.0,3,1,4,1,12,0,1,0,1,5,4,6,3,5,6,2,2,2,0,100,15,85,83,0,0,0
3,0.77,2,1,2,0,100,0,100,0,0,60,3,5.0,2,1,7,1,1,3,3,1,57.0,2,1,11,3,36,0,1,0,1,5,7,7,3,5,7,2,2,3,10,77,10,71,83,0,0,0
3,1.0,2,1,2,0,100,0,100,0,0,100,1,15.0,2,1,7,5,4,2,1,1,58.0,2,1,8,1,26,0,1,0,4,5,6,6,2,5,6,2,2,5,0,100,0,100,82,0,0,0
3,0.42,2,2,1,30,85,0,60,40,40,60,1,20.0,1,6,5,2,3,4,2,2,31.0,5,1,11,1,39,0,1,0,1,3,7,6,3,7,7,2,2,5,0,85,60,90,81,1,0,0
3,0.75,1,4,1,60,15,85,0,85,70,0,1,0.0,1,2,2,7,4,4,3,2,46.0,7,2,10,1,43,0,1,1,4,5,2,1,1,1,3,2,2,3,30,62,30,57,47,0,0,0
3,0.16,1,4,1,85,0,70,0,85,70,0,1,40.0,1,1,1,7,1,4,5,2,77.0,7,2,11,1,25,0,1,1,4,5,4,1,1,2,2,2,1,2,90,0,90,0,82,0,0,0
3,0.29,2,1,2,0,100,0,100,0,0,85,3,12.0,2,1,7,4,5,2,2,1,73.0,3,2,6,3,37,0,1,1,4,5,7,7,3,7,7,2,2,2,0,100,0,100,83,1,0,0
3,2.28,1,4,1,50,0,30,0,70,60,30,3,15.0,2,3,2,5,2,4,3,2,20.0,6,2,11,6,34,0,2,1,2,4,4,2,3,1,1,2,1,5,40,0,40,0,32,0,0,1
3,0.19,2,4,1,0,50,0,0,0,0,0,1,1.0,1,4,4,7,1,5,5,2,30.0,7,1,4,1,6,0,2,0,3,5,1,1,3,1,1,1,3,2,0,0,0,0,83,0,0,0
3,0.58,1,4,1,85,0,85,50,100,85,50,1,40.0,1,6,1,5,1,3,3,1,80.0,2,2,5,1,37,0,1,1,4,5,4,3,1,3,4,2,1,2,44,53,47,34,83,0,0,0
3,0.82,1,4,2,100,0,85,0,60,85,15,1,30.0,1,1,4,4,2,3,3,2,63.0,3,2,19,1,8,0,1,1,5,5,4,4,1,5,4,2,1,1,99,3,100,0,47,0,0,0
3,0.66,2,2,1,50,60,50,50,50,40,50,1,31.0,2,1,5,4,4,4,4,1,59.0,7,1,22,1,25,0,1,1,4,5,5,3,3,4,4,2,1,2,50,50,60,30,82,0,0,0
3,0.23,1,4,2,100,0,100,0,100,100,1,1,9.0,1,5,1,6,2,2,4,2,66.0,4,2,16,1,27,0,1,1,5,5,3,1,1,1,1,2,1,1,99,0,95,0,49,0,0,0
3,0.58,1,4,1,60,50,40,40,85,50,40,1,40.0,2,1,2,5,3,2,3,2,80.0,2,2,6,2,37,0,1,0,4,4,5,1,1,3,3,2,2,1,33,58,59,29,83,1,0,0
